AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Bhattiyat,50,GEN,Kuldeep Singh,Independent,42825,30397,71.0 %,4914,16.2%
Banikhet,51,GEN,Asha Kumari,Indian National Congress,57720,39631,68.7 %,5406,13.6%
Rajnagar,52,SC,Vidhya Dhar,Indian National Congress,47626,32695,68.6 %,4644,14.2%
Chamba,53,GEN,Harsh Mahajan,Indian National Congress,47699,34570,72.5 %,6850,19.8%
Bharmour,54,ST,Thakar Singh,Independent,39486,24287,61.5 %,1277,5.3%
Lahaul And Spiti,55,ST,Phunchog Rai,Indian National Congress,18784,11846,63.1 %,1442,12.2%
Kulu,56,GEN,Raj Krishan Gour,Indian National Congress,70806,51801,73.2 %,8654,16.7%
Banjar,57,GEN,Satya Parkash Thakur,Indian National Congress,64922,48878,75.3 %,2021,4.1%
Ani,58,SC,Ishwar Dass,Indian National Congress,61417,40439,65.8 %,2116,5.2%
Karsog,59,SC,Mast Ram,Indian National Congress,46177,28932,62.7 %,10227,35.3%
Chachiot,60,GEN,Moti Ram,Indian National Congress,47556,34815,73.2 %,1951,5.6%
Nachan,61,SC,Tek Chand,Independent,47556,36551,76.9 %,7306,20.0%
Sundernagar,62,GEN,Sher Singh,Indian National Congress,36684,28126,76.7 %,5537,19.7%
Balh,63,SC,Nek Ram,Indian National Congress,55406,39211,70.8 %,4190,10.7%
Gopalpur,64,GEN,Rangila Ram Rao,Indian National Congress,51389,39304,76.5 %,13408,34.1%
Dharampur,65,GEN,Mahender Singh,Indian National Congress,46808,33318,71.2 %,8328,25.0%
Joginder Nagar,66,GEN,Gulab Singh,Indian National Congress,46951,34340,73.1 %,7342,21.4%
Darang,67,GEN,Kaul Singh,Indian National Congress,53547,40158,75.0 %,6634,16.5%
Mandi,68,GEN,Anil Sharma,Indian National Congress,51038,35564,69.7 %,12422,34.9%
