AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Vadgaon,279,SC,Awale Jaywant Gangaram,Indian National Congress,186941,140495,75.2 %,3085,2.2%
Shahuwadi,280,GEN,Gaikwad Sanjaysinh Jayasingrao,Independent,158413,127182,80.3 %,12448,9.8%
Panhala,281,GEN,Patil Yashwantrao Ekanath,Indian National Congress,145406,114558,78.8 %,15311,13.4%
Sangrul,282,GEN,Pawar Patil Sampatrao Shamrao (BAPU),Peasants & Workers Party,166333,137162,82.5 %,3302,2.4%
Radhanagari,283,GEN,Bhoite Namdevrao Shankar,Independent,173400,138490,79.9 %,3015,2.2%
Kolhapur,284,GEN,Salokhe Suresh Balwant,Shiv Sena,185390,130722,70.5 %,14301,10.9%
Karvir,285,GEN,Digvijay Bhausaheb Khanvilkar,Indian National Congress,217957,164785,75.6 %,31532,19.1%
Kagal,286,GEN,Mandalik Sadashivrao Dadoba,Indian National Congress,156969,135962,86.6 %,10923,8.0%
Gadhinglaj,287,GEN,Desai Krishnarao Rakhamajirao Alias Babasaheb Kupekar,Indian National Congress,155836,131205,84.2 %,11377,8.7%
Chandgad,288,GEN,Patil Bharmu Subrao,Independent,156242,130819,83.7 %,5083,3.9%
