AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Rajnagar,52,SC,Surinder Bhardwaj,Indian National Congress,56130,42622,75.9 %,3312,7.8%
Chamba,53,GEN,Harsh Mahajan,Indian National Congress,56344,43701,77.6 %,2187,5.0%
Bharmour,54,ST,Thakar Singh,Indian National Congress,48298,35528,73.6 %,9692,27.3%
Lahaul And Spiti,55,ST,Raghbir Singh,Indian National Congress,21471,16698,77.8 %,4768,28.6%
Kulu,56,GEN,Raj Krishan Gour,Indian National Congress,83947,64052,76.3 %,7270,11.4%
Banjar,57,GEN,Khimi Ram,Bharatiya Janta Party,83572,65832,78.8 %,4542,6.9%
Ani,58,SC,Ishwar Dass,Indian National Congress,72572,51718,71.3 %,7593,14.7%
Karsog,59,SC,Mast Ram,Indian National Congress,59067,44089,74.6 %,5911,13.4%
Chachiot,60,GEN,Jai Ram Thakur,Bharatiya Janta Party,58562,48306,82.5 %,7588,15.7%
Nachan,61,SC,Tek Chand,Indian National Congress,61267,49106,80.2 %,1610,3.3%
Sundernagar,62,GEN,Sohan Lal Thakur,Indian National Congress,47606,37106,77.9 %,4638,12.5%
Balh,63,SC,Damodar Dass,Bharatiya Janta Party,71419,56054,78.5 %,188,0.3%
Gopalpur,64,GEN,Rangila Ram Rao,Indian National Congress,65822,48093,73.1 %,2519,5.2%
Dharampur,65,GEN,Mohinder Singh,Loktantrik Morcha Himachal Pradesh,61963,45298,73.1 %,3910,8.6%
Joginder Nagar,66,GEN,Surender Pal,Indian National Congress,62312,45539,73.1 %,6537,14.4%
Darang,67,GEN,Kaul Singh,Indian National Congress,71052,53990,76.0 %,6840,12.7%
Mandi,68,GEN,Sukh Ram,Himachal Vikash Congress,64299,45899,71.4 %,12390,27.0%
