AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Khan Sahib,24,GEN,Hakim Mohd. Yaseen,Jammu & Kashmir National Conference,36282,25708,70.9 %,9180,35.7%
Badgam,25,GEN,Gulam Hussain Geelani,Jammu & Kashmir National Conference,42376,32178,75.9 %,8645,26.9%
Chadura,26,GEN,Abdul Samad,Jammu & Kashmir National Conference,37314,27044,72.5 %,7878,29.1%
Chari Sharif,27,GEN,Abdul Rahim Rather,Jammu & Kashmir National Conference,32968,26200,79.5 %,11111,42.4%
Pulwama,28,GEN,Sana Ullah Dar,Jammu & Kashmir National Conference,39682,31928,80.5 %,10518,32.9%
Pampore,29,GEN,Mohd. Sultan,Jammu & Kashmir National Conference,38039,31902,83.9 %,16536,51.8%
Tral,30,GEN,Ali Mohd. Naik,Independent,40313,35603,88.3 %,7705,21.6%
Wachi,31,GEN,Ghulam Qadirwani,Jammu & Kashmir National Conference,37186,30253,81.4 %,9884,32.7%
Shopian,32,GEN,Sheikh Mohd. Mansoor,Jammu & Kashmir National Conference,40197,32435,80.7 %,5857,18.1%
Noorabad,33,GEN,Wali Mohd. Itoo,Jammu & Kashmir National Conference,38029,30412,80.0 %,6298,20.7%
Devsar,34,GEN,Gh. Ahmad Shah,Jammu & Kashmir National Conference,36900,29911,81.1 %,5777,19.3%
Kulgam,35,GEN,Gh. Nabi Dar,Jammu & Kashmir National Conference,33431,26738,80.0 %,2880,10.8%
Homshalibug,36,GEN,Abdul Salam Deva,Jammu & Kashmir National Conference,36217,30789,85.0 %,6030,19.6%
Pahalgam,37,GEN,Piyare Lal Handoo,Jammu & Kashmir National Conference,35886,28750,80.1 %,5659,19.7%
Bijbehara,38,GEN,Abdul Gani Shah,Jammu & Kashmir National Conference,38546,33183,86.1 %,3089,9.3%
Anantnag,39,GEN,Mirza Mehboob Beg,Jammu & Kashmir National Conference,35435,29322,82.7 %,5612,19.1%
Shawngas,40,GEN,Mohd. Maqbool,Indian National Congress,35323,28952,82.0 %,1361,4.7%
Kokernag,41,GEN,Malik Ghulam Ud Din,Jammu & Kashmir National Conference,36711,29443,80.2 %,5989,20.3%
Doru,42,GEN,Mohd. Akbar Ganie,Jammu & Kashmir National Conference,34685,26454,76.3 %,4487,17.0%
Leh,43,GEN,Sonam Gyalsan,Indian National Congress,37766,25342,67.1 %,7117,28.1%
Kargil,44,GEN,Munshi Habibullah,Jammu & Kashmir National Conference,49284,37849,76.8 %,260,0.7%
Kishtwar,45,GEN,Ghulam Hussain Arman,Indian National Congress,33415,24124,72.2 %,3209,13.3%
Inderwal,46,GEN,Sheikh Ghulam Mohamad,Jammu & Kashmir National Conference,39290,24862,63.3 %,2263,9.1%
Bhadarwah,47,SC,Hari Lal Hitaishi,Indian National Congress,37521,24591,65.5 %,497,2.0%
Doda,48,GEN,-,Data Not Available,-,-,-,-,-
Ramban,49,GEN,Jagdev Singh,Indian National Congress,32844,20093,61.2 %,1052,5.2%
Banihal,50,GEN,Abdul Rashid,Jammu & Kashmir National Conference,35870,24233,67.6 %,8225,33.9%
Gulabgarh,51,GEN,Bulandkhan,Jammu & Kashmir National Conference,38712,24373,63.0 %,6354,26.1%
Reasi,52,GEN,Jagjivan Lal,Jammu & Kashmir National Conference,41215,24494,59.4 %,1202,4.9%
Udhampur,53,GEN,Balak Ram,Indian National Congress,47211,27881,59.1 %,6419,23.0%
Chenani Ghordi,54,GEN,Bhim Singh,Independent,39453,22866,58.0 %,262,1.1%
Ramnagar,55,SC,Ram Dass,Indian National Congress,41740,23079,55.3 %,7746,33.6%
Samba,56,GEN,Parkash Sharma,Indian National Congress,48223,31124,64.5 %,7115,22.9%
Bari Brahminan,57,SC,Gori Shankar,Indian National Congress,41837,30330,72.5 %,5590,18.4%
Bishna,58,SC,Bhagat Chhaju Ram,Indian National Congress,41830,32219,77.0 %,12964,40.2%
Ranbir Singh Pura,59,GEN,Janak Raj,Indian National Congress,43697,32310,73.9 %,4523,14.0%
Jammu Cantonment,60,GEN,Trilochan Datta,Independent,52625,32568,61.9 %,5108,15.7%
Jammu West,61,GEN,Rangil Singh,Indian National Congress,49676,25657,51.6 %,12341,48.1%
Jammu East,62,GEN,Om Parkash,Indian National Congress,43723,25803,59.0 %,6643,25.7%
Jandrah Gharota,63,GEN,Balwan Singh,Indian National Congress,46364,30178,65.1 %,8438,28.0%
Marh,64,SC,Mula Ram,Indian National Congress,37179,25681,69.1 %,11248,43.8%
Akhnoor,65,GEN,Dharam Pal,Indian National Congress,38073,29179,76.6 %,3540,12.1%
Chhamb,66,GEN,Madan Lal,Indian National Congress,33696,25027,74.3 %,9882,39.5%
Basohli,67,GEN,Mangat Ram,Indian National Congress,42060,26658,63.4 %,5080,19.1%
Bhillawar,68,GEN,Puran Singh,Indian National Congress,46659,28301,60.7 %,7515,26.6%
Kathua,69,SC,Sanji Ram,Indian National Congress,48513,28439,58.6 %,8762,30.8%
Hiranagar,70,GEN,Ram Dass,Indian National Congress,49475,33983,68.7 %,3430,10.1%
Nowshera,71,GEN,Beli Ram,Indian National Congress,54078,35363,65.4 %,3193,9.0%
Darhal,72,GEN,Bashir Ahmed,Indian National Congress,49284,33927,68.8 %,2335,6.9%
Rajouri,73,GEN,Talib Hussaian,Jammu & Kashmir National Conference,51109,36101,70.6 %,2195,6.1%
Suran,74,GEN,Mohammed Aslam,Indian National Congress,41728,29727,71.2 %,1882,6.3%
Mendhar,75,GEN,Rafiq Hussain Khan,Jammu & Kashmir National Conference,41607,32248,77.5 %,3519,10.9%
Haveli,76,GEN,Ghulam Ahmad,Jammu & Kashmir National Conference,44502,29468,66.2 %,1314,4.5%
