AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Badnagar,264,GEN,Virendra Singh Sisodiya,Indian National Congress,133136,89193,67.0 %,7557,8.5%
Ghatiya,265,SC,Ramlal Malviya,Indian National Congress,137445,87125,63.4 %,8821,10.1%
Ujjain North,266,GEN,Rajendra Bharti,Indian National Congress,138696,77762,56.1 %,3766,4.8%
Ujjain South,267,GEN,Priti Bhargava,Indian National Congress,161425,84978,52.6 %,2477,2.9%
Depalpur,268,GEN,Jagdish Patel,Indian National Congress,144444,96745,67.0 %,5000,5.2%
Mhow,269,GEN,Antar Singh Darbar,Indian National Congress,143497,92780,64.7 %,10515,11.3%
Indore-I,270,GEN,Ramlal Yadav (BHALLU),Indian National Congress,199206,108440,54.4 %,5440,5.0%
Indore-Ii,271,GEN,Kailash Vijayavargiya,Bharatiya Janta Party,209672,110660,52.8 %,20273,18.3%
Indore-Iii,272,GEN,Ashwin Joshi,Indian National Congress,85462,51243,60.0 %,3130,6.1%
Indore-Iv,273,GEN,Lakshmansingh Gaur,Bharatiya Janta Party,226966,117923,52.0 %,15977,13.5%
Indore-V,274,GEN,Satyanarayan Patel,Indian National Congress,263755,141083,53.5 %,10835,7.7%
Sawer,275,SC,"Premchand ""guddu""",Indian National Congress,145879,95558,65.5 %,3444,3.6%
Dewas,276,GEN,Yuvraj Tukojirao Pawar,Bharatiya Janta Party,211935,112946,53.3 %,6103,5.4%
Sonkatch,277,SC,Sajjansingh Verma,Indian National Congress,124820,93764,75.1 %,22855,24.4%
Hatpipalya,278,GEN,Tejsingh Sendhav,Bharatiya Janta Party,125240,88839,70.9 %,5462,6.1%
Bagli,279,GEN,Shyam Holani,Indian National Congress,133110,93448,70.2 %,6665,7.1%
Khategaon,280,GEN,Brijmohan Badrinarayan,Bharatiya Janta Party,118988,79971,67.2 %,1776,2.2%
Harsud,281,ST,Kunwar Vijay Shah,Bharatiya Janta Party,122440,73765,60.2 %,23087,31.3%
Nimarkhedi,282,GEN,Rajnarayan Singh,Indian National Congress,139098,85902,61.8 %,6181,7.2%
Pandhana,283,SC,Hiralal Silawat,Indian National Congress,131060,75137,57.3 %,2784,3.7%
Khandwa,284,GEN,Hukumchand Durgaprasad Yadav,Bharatiya Janta Party,140074,72689,51.9 %,71,0.1%
Nepanagar,285,GEN,Raghunath,Indian National Congress,127822,75194,58.8 %,295,0.4%
Shahpur,286,GEN,Sanyogita Devi Deshmukh,Indian National Congress,122760,81062,66.0 %,383,0.5%
Burhanpur,287,GEN,Shivkumar Singh Nawalsingh,Independent,138447,94907,68.6 %,6994,7.4%
Bhikangaon,288,ST,Lal Singh Dongarsingh Patel,Bharatiya Janta Party,126421,66014,52.2 %,9856,14.9%
Barwaha,289,GEN,Jagdish Moraneeya,Indian National Congress,139635,90328,64.7 %,2468,2.7%
Maheshwar,290,SC,Dr.Vijay Laxmi Sadhau,Indian National Congress,132652,94414,71.2 %,277,0.3%
Kasrawad,291,GEN,Subhash Yadav,Indian National Congress,142584,105719,74.1 %,21478,20.3%
Khargone,292,GEN,Parasram Baboolal Dandir,Indian National Congress,142118,89237,62.8 %,3516,3.9%
Dhulkot,293,ST,Chidabhai Dawar,Indian National Congress,121328,65834,54.3 %,7472,11.3%
Sendhwa,294,ST,Gyarsilal Rawat,Indian National Congress,138903,75001,54.0 %,3083,4.1%
Anjad,295,ST,Devisingh Chhitu Patel,Bharatiya Janta Party,120728,74128,61.4 %,6625,8.9%
Rajpur,296,ST,Bala Bachchan,Indian National Congress,132502,87117,65.7 %,3877,4.5%
Barwani,297,ST,Prem Singh Patel,Bharatiya Janta Party,121454,78803,64.9 %,1463,1.9%
Manawar,298,ST,Dariyav Singh Solanki,Indian National Congress,124333,71857,57.8 %,5963,8.3%
Dharampuri,299,ST,Jagdish Muvel,Bharatiya Janta Party,135400,85398,63.1 %,5874,6.9%
Dhar,300,GEN,Karansingh Pawar,Indian National Congress,186484,111250,59.7 %,147,0.1%
Badnawar,301,GEN,Khemraj Patidar,Bharatiya Janta Party,134642,97772,72.6 %,710,0.7%
Sardarpur,302,ST,Ganpat Singh Patel,Indian National Congress,148243,75150,50.7 %,6131,8.2%
Kukshi,303,ST,Smt.Jamuna Devi,Indian National Congress,136964,76670,56.0 %,28381,37.0%
Alirajpur,304,ST,Magan Singh Patel,Indian National Congress,125045,47299,37.8 %,7377,15.6%
Jobat,305,ST,Smt.Sulochana Rawat,Indian National Congress,138359,53142,38.4 %,12939,24.3%
Jhabua,306,ST,Smt. Swaroop Bai Bhabar,Indian National Congress,149744,60038,40.1 %,19634,32.7%
Petlawad,307,ST,Ms.. Nirmala Bhuriya,Bharatiya Janta Party,145001,86356,59.6 %,8392,9.7%
Thandla,308,ST,Ratan Singh Bhabar,Indian National Congress,124958,69940,56.0 %,20115,28.8%
Ratlam Town,309,GEN,Himmat Kothari,Bharatiya Janta Party,143750,85128,59.2 %,6926,8.1%
Ratlam Rural,310,GEN,Dave Motilal,Indian National Congress,123085,85072,69.1 %,2669,3.1%
Sailana,311,ST,Prabhudayal Gehlot,Independent,127800,85271,66.7 %,14679,17.2%
Jaora,312,GEN,Mahendra Singh,Indian National Congress,127806,92650,72.5 %,1686,1.8%
Alot,313,SC,Manohar Utwal,Bharatiya Janta Party,114218,70343,61.6 %,3919,5.6%
Manasa,314,GEN,Narendra Bhanwarlal Nahta,Indian National Congress,133215,94135,70.7 %,3242,3.4%
Garoth,315,GEN,Subhash Kumar Sojatiya,Indian National Congress,147716,104405,70.7 %,21286,20.4%
Suwasara,316,SC,Pushpa Bharatiya,Indian National Congress,140504,91043,64.8 %,4098,4.5%
Sitamau,317,GEN,Bharat Singh,Indian National Congress,139104,101141,72.7 %,821,0.8%
Mandsaur,318,GEN,Navkrishna Patil,Indian National Congress,161123,111457,69.2 %,9538,8.6%
Neemuch,319,GEN,Nandkishore Patel,Indian National Congress,169426,112950,66.7 %,12412,11.0%
Jawad,320,GEN,Ghanshyam Patidar,Indian National Congress,162318,116216,71.6 %,8893,7.7%
