AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Hadagalli,38,GEN,E. T. Shambunatha,Indian National Congress,122038,91129,74.7 %,2529,2.8%
Harapanahalli,39,SC,B. H. Yanka Naik,Indian National Congress,115411,79227,68.6 %,4326,5.5%
Harihar,40,GEN,Y. Nagappa,Indian National Congress,147617,100049,67.8 %,17074,17.1%
Davangere,41,GEN,Y. M. Veeranna,Indian National Congress,176756,95494,54.0 %,22759,23.8%
Mayakonda,42,GEN,Nagamma Keshavamurthy,Indian National Congress,138923,94411,68.0 %,10728,11.4%
Bharamasagara,43,SC,K. Shiva Murthy,Indian National Congress,119424,78909,66.1 %,8773,11.1%
Chitradurga,44,GEN,H. Ekanthaiah,Janata Dal,142924,88763,62.1 %,610,0.7%
Jagalur,45,GEN,G. H. Ashwath Reddy,Indian National Congress,123142,89621,72.8 %,8017,8.9%
Molakalmuru,46,GEN,N. G. Naik,Indian National Congress,121791,84894,69.7 %,17614,20.7%
Challakere,47,GEN,N. Jayanna,Indian National Congress,130221,84017,64.5 %,12848,15.3%
Hiriyur,48,SC,K. H. Ranganath,Indian National Congress,133908,82553,61.6 %,12238,14.8%
Holalkere,49,GEN,A. V. Umapathy,Indian National Congress,124022,87286,70.4 %,12922,14.8%
Hosadurga,50,GEN,E. Vijayakumar,Independent,130798,100040,76.5 %,23088,23.1%
Pavagada,51,SC,Venkataravanappa,Indian National Congress,138734,92309,66.5 %,24763,26.8%
Sira,52,GEN,S. K. Dasappa,Indian National Congress,118029,80890,68.5 %,7553,9.3%
Kallambella,53,GEN,T. B. Jayachandra,Independent,111823,81366,72.8 %,23755,29.2%
Bellavi,54,GEN,R. Narayana,Indian National Congress,121028,85133,70.3 %,18286,21.5%
Madhugiri,55,SC,G. Parameswara,Indian National Congress,133125,96237,72.3 %,17807,18.5%
Koratagere,56,GEN,C. Veerabhadraiah,Indian National Congress,133617,99096,74.2 %,3640,3.7%
Tumkur,57,GEN,S. Shafi Ahmed,Indian National Congress,168626,109179,64.7 %,5140,4.7%
Kunigal,58,GEN,K. Lakkappa,Indian National Congress,120937,90506,74.8 %,1146,1.3%
Huliyurdurga,59,GEN,N. Huchamasti Gowda,Indian National Congress,102118,77548,75.9 %,719,0.9%
Gubbi,60,GEN,G. S. Shivananjappa,Indian National Congress,111912,82867,74.0 %,16185,19.5%
Turuvekere,61,GEN,S. Rudrappa,Indian National Congress,112030,85101,76.0 %,28217,33.2%
Tiptur,62,GEN,T. M. Manjunath,Indian National Congress,120634,91832,76.1 %,48269,52.6%
Chiknaikanahalli,63,GEN,J. C. Madhuswamy,Janata Dal,107509,83144,77.3 %,628,0.8%
Gowribidanur,64,GEN,Aswathanarayana Reddy S. V.,Indian National Congress,118400,87315,73.7 %,10891,12.5%
Chikballapur,65,SC,Renuka Rajendran,Indian National Congress,122665,87389,71.2 %,14312,16.4%
Sidlaghatta,66,GEN,V. Muniyappa,Indian National Congress,115364,96301,83.5 %,25072,26.0%
Bagepalli,67,GEN,C. V. Venkatarayappa,Indian National Congress,112283,84908,75.6 %,1626,1.9%
Chintamani,68,GEN,Ghowda Reddy,Indian National Congress,127814,100265,78.4 %,19933,19.9%
Srinivasapur,69,GEN,G. K. Venkatasivareddy,Indian National Congress,107918,90868,84.2 %,9293,10.2%
Mulbagal,70,GEN,M. V. Venkatappa,Indian National Congress,133314,97343,73.0 %,12498,12.8%
Kolar Gold Fields,71,SC,M. Bhakthavachalam,All India Anna Dravida Munnetra Kazhagam,104666,67460,64.5 %,20736,30.7%
Bethamangala,72,SC,M. Narayana Swamy,Janata Dal,129830,85501,65.9 %,4881,5.7%
Kolar,73,GEN,K. A. Nisar Ahmed,Indian National Congress,124657,91816,73.7 %,6064,6.6%
Vemgal,74,GEN,C. Byregowda,Janata Party (JP),114758,91879,80.1 %,19340,21.0%
Malur,75,GEN,A. Nagaraju,Indian National Congress,106063,82916,78.2 %,25108,30.3%
Malleswaram,76,GEN,Jeevaraj Alva,Janata Dal,154060,86310,56.0 %,3670,4.3%
Rajajinagar,77,GEN,K. Lakkanna,Indian National Congress,240701,138750,57.6 %,18511,13.3%
Gandhinagar,78,GEN,R. Dayananda Rao,Indian National Congress,108337,63662,58.8 %,20150,31.7%
Chickpet,79,GEN,Perikal M. Mallappa,Indian National Congress,91074,52895,58.1 %,17930,33.9%
Binnypet,80,GEN,Naseer Ahmed,Indian National Congress,253350,146239,57.7 %,14963,10.2%
Chamarajapet,81,GEN,R. V. Devaraju,Indian National Congress,101098,56075,55.5 %,12044,21.5%
Basavanagudi,82,GEN,Ramakrishna Hegde,Janata Dal,153024,94217,61.6 %,8418,8.9%
Jayanagar,83,GEN,Ramalinga Reddy,Indian National Congress,215384,78992,36.7 %,17181,21.8%
Shanthinagar,84,SC,M. Muniswamy,Indian National Congress,136204,72379,53.1 %,25040,34.6%
Shivajinagar,85,GEN,A. K. Anatha Krishna,Indian National Congress,82234,46805,56.9 %,91,0.2%
Bharathinagar,86,GEN,K. J. George,Indian National Congress,115418,65262,56.5 %,23811,36.5%
Jayamahal,87,GEN,S. M. Yahya,Indian National Congress,151372,82655,54.6 %,15725,19.0%
Yelahanka,88,SC,B. Basavalingappa,Indian National Congress,285968,150416,52.6 %,23362,15.5%
Uttarahalli,89,GEN,S. Ramesh,Indian National Congress,456705,240625,52.7 %,53542,22.3%
Varthur,90,GEN,A. Krishnappa,Indian National Congress,256538,150677,58.7 %,7211,4.8%
Kanakapura,91,GEN,P. G. R. Sindhia,Janata Dal,118426,93608,79.0 %,4369,4.7%
Sathanur,92,GEN,Shivakumar D. K.,Indian National Congress,117366,92714,79.0 %,13650,14.7%
Channapatna,93,GEN,Sadat Ali Khan,Indian National Congress,131553,104455,79.4 %,8098,7.8%
Ramanagaram,94,GEN,C. M. Lingappa,Indian National Congress,130079,99144,76.2 %,38253,38.6%
Magadi,95,GEN,H. M. Revanna,Indian National Congress,125052,92618,74.1 %,22696,24.5%
Nelamangala,96,SC,Anjana Murthy,Indian National Congress,113364,81132,71.6 %,19184,23.6%
Doddaballapur,97,GEN,R. L. Jalappa,Janata Dal,132805,100577,75.7 %,3519,3.5%
