AC Name,AC No.,Type,District,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Charkhari,231,GEN,Mahoba,Uma Bharti,Bharatiya Janta Party,313564,192365,61.3 %,25265,13.1%
Tindwari,232,GEN,Banda,Daljeet Singh,Indian National Congress,281863,162342,57.6 %,15015,9.2%
Baberu,233,GEN,Banda,Vishambhar Singh,Samajwadi Party,305982,171801,56.1 %,1148,0.7%
Naraini,234,SC,Banda,Gayacharan Dinkar,Bahujan Samaj Party,295509,173183,58.6 %,4757,2.7%
Banda,235,GEN,Banda,Vivek Kumar Singh,Indian National Congress,281085,154074,54.8 %,7602,4.9%
Chitrakoot,236,GEN,Chitrakoot,Veer Singh,Samajwadi Party,301262,182425,60.6 %,16136,8.8%
Manikpur,237,GEN,Chitrakoot,Chandrabhan Singh Patel,Bahujan Samaj Party,276314,166276,60.2 %,3697,2.2%
Jahanabad,238,GEN,Fatehpur,Madan Gopal Verma,Samajwadi Party,283309,177707,62.7 %,36211,20.4%
Bindki,239,GEN,Fatehpur,Sukhadev Prasad Verma,Bahujan Samaj Party,286224,175951,61.5 %,7962,4.5%
Fatehpur,240,GEN,Fatehpur,Syed Qasim Hasan,Samajwadi Party,316050,186113,58.9 %,3786,2.0%
Ayah Shah,241,GEN,Fatehpur,Ayodhya Prasad Pal,Bahujan Samaj Party,247607,145974,59.0 %,11097,7.6%
Husainganj,242,GEN,Fatehpur,Mo. Asif,Bahujan Samaj Party,274311,171435,62.5 %,2851,1.7%
Khaga,243,SC,Fatehpur,Krishna Paswan,Bharatiya Janta Party,304956,175893,57.7 %,18922,10.8%
Rampur Khas,244,GEN,Pratapgarh,Pramod Kumar,Indian National Congress,283912,150898,53.1 %,31534,20.9%
Babaganj,245,SC,Pratapgarh,Vinod Kumar,Independent,281898,140666,49.9 %,42066,29.9%
Kunda,246,GEN,Pratapgarh,Raghuraj Pratap Singh,Independent,315457,163912,52.0 %,88255,53.8%
Bishwavnathganj,247,GEN,Pratapgarh,Raja Ram,Samajwadi Party,350109,181651,51.9 %,9187,5.1%
Pratapgarh,248,GEN,Pratapgarh,Nagendra Singh #munna Yadav#,Samajwadi Party,307047,168599,54.9 %,7510,4.5%
Patti,249,GEN,Pratapgarh,Ram Singh,Samajwadi Party,325531,190311,58.5 %,156,0.1%
Raniganj,250,GEN,Pratapgarh,Pro. Shivakant Ojha,Samajwadi Party,298803,161906,54.2 %,12604,7.8%
Sirathu,251,GEN,Kaushambi,Keshav Prasad,Bharatiya Janta Party,325109,191433,58.9 %,9863,5.2%
Manjhanpur,252,SC,Kaushambi,Indrajeet Saroj,Bahujan Samaj Party,350664,208546,59.5 %,4182,2.0%
Chail,253,GEN,Kaushambi,Mohd Ashif Jafri,Bahujan Samaj Party,332357,178764,53.8 %,1290,0.7%
Phaphamau,254,GEN,Allahabad,Ansar Ahmad,Samajwadi Party,308348,178070,57.7 %,5296,3.0%
Soraon,255,SC,Allahabad,Satyaveer Munna,Samajwadi Party,316484,185969,58.8 %,13301,7.2%
Phulpur,256,GEN,Allahabad,Sayeed Ahamad,Samajwadi Party,314041,188130,59.9 %,7900,4.2%
Pratappur,257,GEN,Allahabad,Vijma Yadav,Samajwadi Party,318863,183094,57.4 %,12808,7.0%
Handia,258,GEN,Allahabad,Maheshnarayan Singh,Samajwadi Party,319563,181801,56.9 %,45300,24.9%
Meja,259,GEN,Allahabad,Girish Chandra Alias Gama Pandey,Samajwadi Party,281725,157825,56.0 %,740,0.5%
Karachhana,260,GEN,Allahabad,Deepak Patel,Bahujan Samaj Party,305582,179352,58.7 %,404,0.2%
Allahabad West,261,GEN,Allahabad,Pooja Pal,Bahujan Samaj Party,342693,177311,51.7 %,8885,5.0%
Allahabad North,262,GEN,Allahabad,Anugrah Narayan Singh,Indian National Congress,354924,145138,40.9 %,16092,11.1%
Allahabad South,263,GEN,Allahabad,Haji Parvej Ahmad (Tanki),Samajwadi Party,324481,146174,45.0 %,414,0.3%
Bara,264,SC,Allahabad,Dr.Ajay Kumar,Samajwadi Party,292265,172634,59.1 %,3756,2.2%
Koraon,265,SC,Allahabad,Rajbali Jaisal,Bahujan Samaj Party,292755,180517,61.7 %,7773,4.3%
Kursi,266,GEN,Barabanki,Fareed Mahfooj Kidwai,Samajwadi Party,347743,234636,67.5 %,23937,10.2%
Ram Nagar,267,GEN,Barabanki,Arvind Kumar Singh #gop#,Samajwadi Party,297099,201745,67.9 %,32224,16.0%
Barabanki,268,GEN,Barabanki,Dharmraj,Samajwadi Party,331731,212871,64.2 %,22770,10.7%
Zaidpur,269,SC,Barabanki,Ramgopal,Samajwadi Party,343197,227460,66.3 %,23041,10.1%
Dariyabad,270,GEN,Barabanki,Rajeev Kumar Singh,Samajwadi Party,358346,235691,65.8 %,19894,8.4%
Rudauli,271,GEN,Barabanki,Ram Chandra Yadav,Bharatiya Janta Party,309316,187287,60.5 %,941,0.5%
Haidergarh,272,SC,Barabanki,Ram Magan,Samajwadi Party,319107,188371,59.0 %,11529,6.1%
Milkipur,273,SC,Faizabad,Audhesh Prasad,Samajwadi Party,314952,174707,55.5 %,34237,19.6%
Bikapur,274,GEN,Faizabad,Mitrasen Yadav,Samajwadi Party,332607,201750,60.7 %,1868,0.9%
Ayodhya,275,GEN,Faizabad,Tej Narayan Pandey Alias Pawan Pandey,Samajwadi Party,316722,192279,60.7 %,5405,2.8%
Goshainganj,276,GEN,Faizabad,Abhay Singh,Samajwadi Party,345742,209129,60.5 %,58681,28.1%
Katehari,277,GEN,Ambedkar Nagar,Shankhalal Manjhi,Samajwadi Party,331575,202134,61.0 %,17620,8.7%
Tanda,278,GEN,Ambedkar Nagar,Azimulhaque Pahlwan,Samajwadi Party,274546,176005,64.1 %,27521,15.6%
Alapur,279,SC,Ambedkar Nagar,Bheem Prasad Sonkar,Samajwadi Party,284535,165835,58.3 %,30023,18.1%
Jalalpur,280,GEN,Ambedkar Nagar,Sher Bahadur,Samajwadi Party,345001,212875,61.7 %,17264,8.1%
Akbarpur,281,GEN,Ambedkar Nagar,Ram Murti Verma,Samajwadi Party,268672,177613,66.1 %,26286,14.8%
Balha,282,SC,Bahraich,Savitri Bai Fule,Bharatiya Janta Party,290660,177205,61.0 %,19928,11.2%
Nanpara,283,GEN,Bahraich,Madhuri Verma,Indian National Congress,280121,164658,58.8 %,4322,2.6%
Matera,284,GEN,Bahraich,Yasar Shah,Samajwadi Party,266769,160220,60.1 %,2801,1.7%
Mahasi,285,GEN,Bahraich,Krishna Kumar Ojha,Bahujan Samaj Party,261811,161946,61.9 %,2489,1.5%
Bahraich,286,GEN,Bahraich,Dr. Waqar Ahmad Shah,Samajwadi Party,306036,172029,56.2 %,15496,9.0%
Payagpur,287,GEN,Bahraich,Mukesh Srivastava Alias Gyanendra Pratap,Indian National Congress,303750,187354,61.7 %,27026,14.4%
Kaiserganj,288,GEN,Bahraich,Mukut Bihari,Bharatiya Janta Party,323269,186604,57.7 %,6968,3.7%
Bhinga,289,GEN,Shrawasti,Indrani Devi,Samajwadi Party,319488,206073,64.5 %,6827,3.3%
Shrawasti,290,GEN,Shrawasti,Muhammad Ramjan,Samajwadi Party,336973,196975,58.5 %,11205,5.7%
Tulsipur,291,GEN,Balrampur,Abdul Mashhood Khan,Samajwadi Party,328190,170528,52.0 %,33710,19.8%
Gainsari,292,GEN,Balrampur,Dr. Shiv Pratap Yadav,Samajwadi Party,299438,168138,56.2 %,23700,14.1%
Utraula,293,GEN,Balrampur,Arif Anwar Hashmi,Samajwadi Party,358345,168245,47.0 %,1005,0.6%
Balrampur,294,SC,Balrampur,Jagram Paswan,Samajwadi Party,356376,162653,45.6 %,18262,11.2%
Mehnaun,295,GEN,Gonda,Nandita Shukla,Samajwadi Party,318737,178964,56.1 %,33044,18.5%
Gonda,296,GEN,Gonda,Vinod Kumar Urf Pandit Singh,Samajwadi Party,297561,166810,56.1 %,14855,8.9%
Katra Bazar,297,GEN,Gonda,Bawan Singh,Bharatiya Janta Party,321856,196162,60.9 %,6947,3.5%
Colonelganj,298,GEN,Gonda,Yogesh Pratap Singh #yogesh Bhaiya#,Samajwadi Party,282991,156167,55.2 %,11721,7.5%
Tarabganj,299,GEN,Gonda,Awadhesh Kumar Singh Alias Manju Singh,Samajwadi Party,322836,186070,57.6 %,5180,2.8%
Mankapur,300,SC,Gonda,Babulal,Samajwadi Party,288503,156083,54.1 %,27170,17.4%
Gaura,301,GEN,Gonda,Kunwar Anand Singh,Samajwadi Party,291934,163862,56.1 %,7095,4.3%
Shohratgarh,302,GEN,Siddharthnagar,Lalmunni Singh,Samajwadi Party,305453,164594,53.9 %,17493,10.6%
Kapilvastu,303,SC,Siddharthnagar,Vijay Kumar,Samajwadi Party,383741,190574,49.7 %,36896,19.4%
Bansi,304,GEN,Siddharthnagar,Jai Pratap Singh,Bharatiya Janta Party,322865,168772,52.3 %,2957,1.8%
Itwa,305,GEN,Siddharthnagar,Mata Prasad Pandey,Samajwadi Party,282321,147152,52.1 %,11734,8.0%
Doomariyaganj,306,GEN,Siddharthnagar,Kamal Yusuf Malik,Peace Party,343233,176741,51.5 %,1589,0.9%
Harraiya,307,GEN,Basti,Rajkishor Singh,Samajwadi Party,330223,194826,59.0 %,20286,10.4%
Kaptanganj,308,GEN,Basti,Ram Prasad Chaudhary,Bahujan Samaj Party,313448,186992,59.7 %,11070,5.9%
Rudhauli,309,GEN,Basti,Sanjay Pratap Jaiswal,Indian National Congress,356501,203105,57.0 %,5843,2.9%
Basti Sadar,310,GEN,Basti,Jeetendra Kumar,Bahujan Samaj Party,310944,181246,58.3 %,19003,10.5%
Mahadewa,311,SC,Basti,Ram Karan Arya,Samajwadi Party,319344,181503,56.8 %,19259,10.6%
Menhdawal,312,GEN,S. Kabir Nagar,Laxmikant,Samajwadi Party,402457,207723,51.6 %,16073,7.7%
Khalilabad,313,GEN,S. Kabir Nagar,Dr. Moh. Ayub,Peace Party,381587,206808,54.2 %,5392,2.6%
Dhanghata,314,SC,S. Kabir Nagar,Alagu Prasad Chauhan,Samajwadi Party,337494,186620,55.3 %,14949,8.0%
Pharenda,315,GEN,Maharajganj,Bajrang Bahadur Singh,Bharatiya Janta Party,303960,182318,60.0 %,13335,7.3%
Nautanwa,316,GEN,Maharajganj,Kaushal Kishor,Indian National Congress,306732,188817,61.6 %,7837,4.2%
Siswa,317,GEN,Maharajganj,Shivendra Singh Alias Shiv Babu,Samajwadi Party,344924,217303,63.0 %,16842,7.8%
Maharajganj,318,SC,Maharajganj,Sudama,Samajwadi Party,353007,216281,61.3 %,36155,16.7%
Paniyara,319,GEN,Maharajganj,Deo Narayan Urf G.M. Singh,Bahujan Samaj Party,362171,211265,58.3 %,4083,1.9%
Caimpiyarganj,320,GEN,Gorakhpur,Fateh Bahadur,Nationalist Congress Party,336537,196305,58.3 %,8958,4.6%
Pipraich,321,GEN,Gorakhpur,Rajmati,Samajwadi Party,334828,199945,59.7 %,35635,17.8%
Gorakhpur Urban,322,GEN,Gorakhpur,Dr Radha Mohan Das Agarwal,Bharatiya Janta Party,357155,164973,46.2 %,47454,28.8%
Gorakhpur Rural,323,GEN,Gorakhpur,Vijay Bahadur Yadav,Bharatiya Janta Party,340646,187979,55.2 %,16985,9.0%
Sahajanwa,324,GEN,Gorakhpur,Rajendra,Bahujan Samaj Party,320761,179949,56.1 %,12691,7.1%
Khajani,325,SC,Gorakhpur,Sant Prasad,Bharatiya Janta Party,325282,165073,50.7 %,9436,5.7%
Chauri-Chaura,326,GEN,Gorakhpur,Jay Prakash,Bahujan Samaj Party,316839,169696,53.6 %,20601,12.1%
Bansgaon,327,SC,Gorakhpur,Dr. Vijay Kumar,Bahujan Samaj Party,328600,150626,45.8 %,8346,5.5%
Chillupar,328,GEN,Gorakhpur,Rajesh Tripathi,Bahujan Samaj Party,400304,200201,50.0 %,11038,5.5%
Khadda,329,GEN,Kushinagar,Vijay Kumar Dubey,Indian National Congress,279835,169815,60.7 %,2145,1.3%
Padrauna,330,GEN,Kushinagar,Swami Prasad Maurya,Bahujan Samaj Party,323500,188281,58.2 %,8162,4.3%
Tamkuhi Raj,331,GEN,Kushinagar,Ajay Kumar #lalloo#,Indian National Congress,348308,196516,56.4 %,5860,3.0%
Fazilnagar,332,GEN,Kushinagar,Ganga,Bharatiya Janta Party,340081,186970,55.0 %,5494,2.9%
Kushinagar,333,GEN,Kushinagar,Bramhashankar Tripathi,Samajwadi Party,324165,179065,55.2 %,23688,13.2%
Hata,334,GEN,Kushinagar,Radheshyam,Samajwadi Party,325984,185188,56.8 %,16668,9.0%
Ramkola,335,SC,Kushinagar,Purnmasi Dehati,Samajwadi Party,309460,168497,54.4 %,18566,11.0%
Rudrapur,336,GEN,Deoria,Akhilesh Pratap Singh,Indian National Congress,299091,154731,51.7 %,7427,4.8%
Deoria,337,GEN,Deoria,Janmejai Singh,Bharatiya Janta Party,325849,166170,51.0 %,23295,14.0%
Pathardeva,338,GEN,Deoria,Shakir Ali,Samajwadi Party,326794,181661,55.6 %,4554,2.5%
Rampur Karkhana,339,GEN,Deoria,Choudhari Fasiha Bashir Alias Gajala Lari,Samajwadi Party,336988,177693,52.7 %,7147,4.0%
Bhatpar Rani,340,GEN,Deoria,Kameshwar,Samajwadi Party,302692,157505,52.0 %,14924,9.5%
Salempur,341,SC,Deoria,Manbodh,Samajwadi Party,308479,141695,45.9 %,16158,11.4%
Barhaj,342,GEN,Deoria,Prem Prakash Singh,Samajwadi Party,287442,154835,53.9 %,11776,7.6%
Atrauliya,343,GEN,Azamgarh,Dr.Sangram Yadav,Samajwadi Party,323579,186390,57.6 %,43620,23.4%
Gopalpur,344,GEN,Azamgarh,Waseem Ahmad,Samajwadi Party,301156,163039,54.1 %,30134,18.5%
Sagri,345,GEN,Azamgarh,Abhay Narayan,Samajwadi Party,293528,156005,53.1 %,9251,5.9%
Mubarakpur,346,GEN,Azamgarh,Shah Alam Urfa Guddu Jamali,Bahujan Samaj Party,292211,171379,58.6 %,8566,5.0%
Azamgarh,347,GEN,Azamgarh,Durga Prasad Yadav,Samajwadi Party,341273,185680,54.4 %,31441,16.9%
Nizamabad,348,GEN,Azamgarh,Alambadi,Samajwadi Party,290045,151259,52.2 %,23843,15.8%
Phoolpur Pawai,349,GEN,Azamgarh,Shyam Bahadur Singh Yadav,Samajwadi Party,287163,163146,56.8 %,865,0.5%
Didarganj,350,GEN,Azamgarh,Adil Sheikh,Samajwadi Party,322374,176037,54.6 %,2227,1.3%
Lalganj,351,SC,Azamgarh,Bechai,Samajwadi Party,355553,178495,50.2 %,11012,6.2%
Mehnagar,352,SC,Azamgarh,Brij Lal Sonkar,Samajwadi Party,357156,179611,50.3 %,10362,5.8%
Madhuban,353,GEN,Mau,Umesh Pandey,Bahujan Samaj Party,340905,184996,54.3 %,1356,0.7%
Ghosi,354,GEN,Mau,Sudhakar,Samajwadi Party,367099,207663,56.6 %,15544,7.5%
Muhammadabad- Gohna,355,SC,Mau,Baijnath,Samajwadi Party,332269,182273,54.9 %,3139,1.7%
Mau,356,GEN,Mau,Mukhtar Ansari,Quami Ekta Dal,385841,224749,58.2 %,5904,2.6%
Belthara Road,357,SC,Ballia,Gorakh Paswan,Samajwadi Party,312704,170951,54.7 %,10297,6.0%
Rasara,358,GEN,Ballia,Umashankar,Bahujan Samaj Party,305817,180346,59.0 %,52825,29.3%
Sikanderpur,359,GEN,Ballia,Jiauddin Rijvi,Samajwadi Party,288735,158655,54.9 %,28531,18.0%
Phephana,360,GEN,Ballia,Upendra Tiwari,Bharatiya Janta Party,305631,169731,55.5 %,7387,4.4%
Ballia Nagar,361,GEN,Ballia,Narad Rai,Samajwadi Party,348334,169464,48.6 %,25128,14.8%
Bansdih,362,GEN,Ballia,Ram Govind,Samajwadi Party,359415,193355,53.8 %,22877,11.8%
Bairia,363,GEN,Ballia,Jai Prakash Anchal,Samajwadi Party,323662,143452,44.3 %,558,0.4%
Badlapur,364,GEN,Jaunpur,Om Prakash #baba# Dubey,Samajwadi Party,317614,176236,55.5 %,16193,9.2%
Shahganj,365,GEN,Jaunpur,Shailendra Yadav #lalaee#,Samajwadi Party,336002,195482,58.2 %,10223,5.2%
Jaunpur,366,GEN,Jaunpur,Nadeem Javed,Indian National Congress,363742,199783,54.9 %,1239,0.6%
Malhani,367,GEN,Jaunpur,Paras Nath Yadaw,Samajwadi Party,333683,193513,58.0 %,31502,16.3%
Mungra Badshahpur,368,GEN,Jaunpur,Seema,Bharatiya Janta Party,334767,186629,55.7 %,6061,3.2%
Machhlishahr,369,SC,Jaunpur,Jagdish Sonkar,Samajwadi Party,357038,187208,52.4 %,24425,13.0%
Mariyahu,370,GEN,Jaunpur,Shraddha Yadav,Samajwadi Party,303556,165876,54.6 %,12477,7.5%
Zafrabad,371,GEN,Jaunpur,Sachindra Nath Tripathi,Samajwadi Party,355321,193790,54.5 %,5417,2.8%
Kerakat,372,SC,Jaunpur,Gulab Chand,Samajwadi Party,405843,208517,51.4 %,10186,4.9%
Jakhanian,373,SC,Ghazipur,Subba Ram,Samajwadi Party,370420,202518,54.7 %,15230,7.5%
Saidpur,374,SC,Ghazipur,Subhash,Samajwadi Party,328368,186488,56.8 %,41969,22.5%
Ghazipur,375,GEN,Ghazipur,Vijay Kumar Mishra,Samajwadi Party,304680,187661,61.6 %,241,0.1%
Jangipur,376,GEN,Ghazipur,Kailash,Samajwadi Party,311256,185773,59.7 %,9464,5.1%
Zahoorabad,377,GEN,Ghazipur,Syeda Shadab Fatima,Samajwadi Party,346168,202914,58.6 %,10478,5.2%
Mohammadabad,378,GEN,Ghazipur,Sibgatulla Ansari,Quami Ekta Dal,368712,204656,55.5 %,7333,3.6%
Zamania,379,GEN,Ghazipur,Omprakash,Samajwadi Party,365519,200903,55.0 %,29440,14.7%
Mughalsarai,380,GEN,Chandauli,Babban,Bahujan Samaj Party,316471,187321,59.2 %,15440,8.2%
Sakaldiha,381,GEN,Chandauli,Sushil Singh,Independent,294992,184675,62.6 %,6848,3.7%
Saiyadraja,382,GEN,Chandauli,Manoj Kumar,Independent,299216,176207,58.9 %,2016,1.1%
Chakia,383,SC,Chandauli,Poonam,Samajwadi Party,334137,208752,62.5 %,8682,4.2%
Pindra,384,GEN,Varanasi,Ajay,Indian National Congress,319792,180343,56.4 %,9218,5.1%
Ajagara,385,SC,Varanasi,Tribhuvan Ram,Bahujan Samaj Party,310116,186214,60.0 %,2083,1.1%
Shivpur,386,GEN,Varanasi,Uday Lal Maurya,Bahujan Samaj Party,292562,184165,62.9 %,12632,6.9%
Rohaniya,387,GEN,Varanasi,Anupriya Patel,Apna Dal,316973,191295,60.4 %,17583,9.2%
Varanasi North,388,GEN,Varanasi,Ravindra Jaiswal,Bharatiya Janta Party,346724,181126,52.2 %,2336,1.3%
Varanasi South,389,GEN,Varanasi,Shyamdev Roy Chaudhari (Dada),Bharatiya Janta Party,272845,151400,55.5 %,13822,9.1%
Varanasi Cantt,390,GEN,Varanasi,Jyotsana Srivastava,Bharatiya Janta Party,349472,180689,51.7 %,12852,7.1%
Sevapuri,391,GEN,Varanasi,Surendra Singh Patel,Samajwadi Party,286384,178381,62.3 %,19907,11.2%
Bhadohi,392,GEN,S.R.Nagar(Bhadohi),Jahid Beg,Samajwadi Party,380739,208768,54.8 %,16241,7.8%
Gyanpur,393,GEN,S.R.Nagar(Bhadohi),Vijay Kumar,Samajwadi Party,320964,177263,55.2 %,37674,21.3%
Aurai,394,SC,S.R.Nagar(Bhadohi),Madhubala,Samajwadi Party,330121,177308,53.7 %,21873,12.3%
Chhanbey,395,SC,Mirzapur,Bhai Lal Kol,Samajwadi Party,312044,185476,59.4 %,10294,5.6%
Mirzapur,396,GEN,Mirzapur,Kailash Nath Chaurasiya,Samajwadi Party,335079,189238,56.5 %,22299,11.8%
Majhawan,397,GEN,Mirzapur,Ramesh Chand,Bahujan Samaj Party,334214,211152,63.2 %,9729,4.6%
Chunar,398,GEN,Mirzapur,Jagatamba Singh,Samajwadi Party,301836,185019,61.3 %,20708,11.2%
Marihan,399,GEN,Mirzapur,Laliteshpati Tripathi,Indian National Congress,318993,214041,67.1 %,8523,4.0%
Ghorawal,400,GEN,Sonbhadra,Ramesh Chandra,Samajwadi Party,319343,204122,63.9 %,15187,7.4%
Robertsganj,401,GEN,Sonbhadra,Avinash,Samajwadi Party,274324,164887,60.1 %,5341,3.2%
Obra,402,GEN,Sonbhadra,Sunil Kumar,Bahujan Samaj Party,285228,143888,50.4 %,7060,4.9%
Duddhi,403,SC,Sonbhadra,Rubi Prasad,Independent,272517,159208,58.4 %,6039,3.8%
