AC Name,AC No.,Type,District,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Nizamabad (Urban),17,GEN,Nizamabad,Bigala Ganesh,Telangana Rashtra Samithi,256905,135327,52.7 %,10308,7.6%
Nizamabad (Rural),18,GEN,Nizamabad,Goverdhan Baji Reddy,Telangana Rashtra Samithi,231532,167906,72.5 %,26547,15.8%
Balkonda,19,GEN,Nizamabad,Vemula Prashanth Reddy,Telangana Rashtra Samithi,198534,145622,73.3 %,36248,24.9%
Koratla,20,GEN,Karimnagar,Kalvakuntla Vidya Sagar Rao,Telangana Rashtra Samithi,218343,150601,69.0 %,20585,13.7%
Jagtial,21,GEN,Karimnagar,Jeevan Reddy Thatiparthi,Indian National Congress,206253,148528,72.0 %,7828,5.3%
Dharmapuri,22,SC,Karimnagar,Koppula Eshwar,Telangana Rashtra Samithi,197398,146887,74.4 %,18679,12.7%
Ramagundam,23,GEN,Karimnagar,Somarapu Satyanarayana,Telangana Rashtra Samithi,222354,137638,61.9 %,2295,1.7%
Manthani,24,GEN,Karimnagar,Putta Madhukar,Telangana Rashtra Samithi,210161,170196,81.0 %,19360,11.4%
Peddapalle,25,GEN,Karimnagar,Manohar Reddy Dasari,Telangana Rashtra Samithi,220926,167829,76.0 %,62677,37.3%
Karimnagar,26,GEN,Karimnagar,Gangula Kamalakar,Telangana Rashtra Samithi,322562,188673,58.5 %,24754,13.1%
Choppadandi,27,SC,Karimnagar,Bodiga Shobha,Telangana Rashtra Samithi,204712,149395,73.0 %,54981,36.8%
Vemulawada,28,GEN,Karimnagar,Ramesh Chennamaneni,Telangana Rashtra Samithi,186453,136518,73.2 %,5268,3.9%
Sircilla,29,GEN,Karimnagar,K.Tarakarama Rao (KTR),Telangana Rashtra Samithi,214409,157869,73.6 %,53004,33.6%
Manakondur,30,SC,Karimnagar,Rasamai Balakishan,Telangana Rashtra Samithi,195341,156847,80.3 %,46922,29.9%
Huzurabad,31,GEN,Karimnagar,Eatala Rajender,Telangana Rashtra Samithi,209737,162201,77.3 %,57037,35.2%
Husnabad,32,GEN,Karimnagar,Vodithela Sathish Kumar,Telangana Rashtra Samithi,217296,175485,80.8 %,34269,19.5%
Siddipet,33,GEN,Medak,Thanneeru Harish Rao,Telangana Rashtra Samithi,202359,151049,74.6 %,93328,61.8%
Medak,34,GEN,Medak,M.Padma Devender Reddy,Telangana Rashtra Samithi,203671,158292,77.7 %,39600,25.0%
Narayankhed,35,GEN,Medak,Patlolla Kishta Reddy,Indian National Congress,203052,157868,77.7 %,14746,9.3%
Andole,36,SC,Medak,Babumohanpally,Telangana Rashtra Samithi,226762,180762,79.7 %,3291,1.8%
Narsapur,37,GEN,Medak,Chilumula Madan Reddy,Telangana Rashtra Samithi,203623,175286,86.1 %,14217,8.1%
Zahirabad,38,SC,Medak,Jetty Geeta,Indian National Congress,233755,165982,71.0 %,842,0.5%
Sangareddy,39,GEN,Medak,Chinta Prabhakar,Telangana Rashtra Samithi,213012,157445,73.9 %,29522,18.8%
Patancheru,40,GEN,Medak,Gudem Maipal Reddy,Telangana Rashtra Samithi,293732,199618,68.0 %,18886,9.5%
Dubbak,41,GEN,Medak,Solipteta Rama Linga Reddy,Telangana Rashtra Samithi,186445,154083,82.6 %,37925,24.6%
Gajwel,42,GEN,Medak,Kalvakuntla Chandrashekar Rao,Telangana Rashtra Samithi,233618,196759,84.2 %,19391,9.9%
Medchal,43,GEN,Rangareddi,Malipedhi Sudheer Reddy,Telangana Rashtra Samithi,432204,263133,60.9 %,43455,16.5%
Malkajgiri,44,GEN,Rangareddi,C. Kanaka Reddy,Telangana Rashtra Samithi,446678,230823,51.7 %,2768,1.2%
Quthbullapur,45,GEN,Rangareddi,K.P. Vivekanand,Telugu Desam,601204,289968,48.2 %,39021,13.5%
Kukatpally,46,GEN,Rangareddi,Madhavaram Krishna Rao,Telugu Desam,469325,232239,49.5 %,43186,18.6%
Uppal,47,GEN,Rangareddi,Nvss Prabhakar,Bharatiya Janta Party,454690,225935,49.7 %,14169,6.3%
Ibrahimpatnam,48,GEN,Rangareddi,Manchireddy Kishan Reddy,Telugu Desam,230375,181443,78.8 %,11056,6.1%
Lal Bahadur Nagar,49,GEN,Rangareddi,Ryaga Krishnaiah,Telugu Desam,529674,250852,47.4 %,12525,5.0%
Maheshwaram,50,GEN,Rangareddi,Teegala Krishna Reddy,Telugu Desam,403719,217679,53.9 %,30784,14.1%
Rajendranagar,51,GEN,Rangareddi,Tolkanti Prakash Goud,Telugu Desam,387232,229586,59.3 %,25881,11.3%
Serilingampally,52,GEN,Rangareddi,Arekapudi Gandhi,Telugu Desam,591259,281748,47.7 %,75904,26.9%
Chevella,53,SC,Rangareddi,Kale Yadaiah,Indian National Congress,205668,162571,79.0 %,781,0.5%
Pargi,54,GEN,Rangareddi,Tammannagari Ram Mohan Reddy,Indian National Congress,211810,150178,70.9 %,5163,3.4%
Vikarabad,55,SC,Rangareddi,B.Sanjeeva Rao,Telangana Rashtra Samithi,195906,137901,70.4 %,10072,7.3%
Tandur,56,GEN,Rangareddi,P. Mahender Reddy,Telangana Rashtra Samithi,189183,132639,70.1 %,15982,12.0%
Musheerabad,57,GEN,Hyderabad,Dr.K Laxman,Bharatiya Janta Party,275016,150884,54.9 %,27386,18.2%
Malakpet,58,GEN,Hyderabad,Ahmed Bin Abdullah Balala,All India Majlis-E-Ittehadul Muslimoon,261705,124843,47.7 %,23263,18.6%
Amberpet,59,GEN,Hyderabad,G.Kishan Reddy,Bharatiya Janta Party,264969,146189,55.2 %,62598,42.8%
Khairatabad,60,GEN,Hyderabad,Chintala Rama Chandra Reddy,Bharatiya Janta Party,268679,143865,53.5 %,20846,14.5%
Jubilee Hills,61,GEN,Hyderabad,Maganti Gopinath,Telugu Desam,329152,165368,50.2 %,9242,5.6%
Sanath Nagar,62,GEN,Hyderabad,Talasani Srinivas Yadav,Telugu Desam,235921,124746,52.9 %,27461,22.0%
Nampalli,63,GEN,Hyderabad,Jaffar Hussain,All India Majlis-E-Ittehadul Muslimoon,279353,134908,48.3 %,17296,12.8%
Karwan,64,GEN,Hyderabad,Kausar Moinuddin,All India Majlis-E-Ittehadul Muslimoon,287626,160129,55.7 %,37777,23.6%
Goshamahal,65,GEN,Hyderabad,T. Raja Singh,Bharatiya Janta Party,286264,158528,55.4 %,46793,29.5%
Charminar,66,GEN,Hyderabad,Syed Ahmed Pasha Quadri,All India Majlis-E-Ittehadul Muslimoon,196116,110212,56.2 %,36615,33.2%
Chandrayangutta,67,GEN,Hyderabad,Akbaruddin Owaisi,All India Majlis-E-Ittehadul Muslimoon,263278,135831,51.6 %,59274,43.6%
Yakutpura,68,GEN,Hyderabad,Mumtaz Ahmed Khan,All India Majlis-E-Ittehadul Muslimoon,283369,145824,51.5 %,34423,23.6%
Bahadurpura,69,GEN,Hyderabad,Mohd. Moazam Khan,All India Majlis-E-Ittehadul Muslimoon,244055,136209,55.8 %,95045,69.8%
Secunderabad,70,GEN,Hyderabad,T. Padma Rao,Telangana Rashtra Samithi,239601,136603,57.0 %,25979,19.0%
Secunderabad Cantt.,71,SC,Hyderabad,G .Sayanna,Telugu Desam,248466,125894,50.7 %,3275,2.6%
Kodangal,72,GEN,Mahbubnagar,Anumula Revanth Reddy,Telugu Desam,197622,138300,70.0 %,14614,10.6%
Narayanpet,73,GEN,Mahbubnagar,S.Rajender Reddy,Telugu Desam,198994,136538,68.6 %,2270,1.7%
Mahbubnagar,74,GEN,Mahbubnagar,Srinivas Goud. V,Telangana Rashtra Samithi,219783,148172,67.4 %,3139,2.1%
Jadcherla,75,GEN,Mahbubnagar,Charlakola Laxma Reddy,Telangana Rashtra Samithi,190973,146363,76.6 %,14734,10.1%
Devarkadra,76,GEN,Mahbubnagar,Alla Venkateshwar Reddy,Telangana Rashtra Samithi,208300,150024,72.0 %,16922,11.3%
Makthal,77,GEN,Mahbubnagar,Chittem Ram Mohan Reddy,Indian National Congress,209480,141633,67.6 %,10027,7.1%
Wanaparthy,78,GEN,Mahbubnagar,Dr.G.Chinna Reddy,Indian National Congress,236822,168291,71.1 %,4291,2.5%
Gadwal,79,GEN,Mahbubnagar,Aruna D. K,Indian National Congress,212787,171728,80.7 %,8260,4.8%
Alampur,80,SC,Mahbubnagar,S.A.Sampath Kumar,Indian National Congress,210047,158344,75.4 %,6730,4.3%
Nagarkurnool,81,GEN,Mahbubnagar,Marri Janardhan Reddy,Telangana Rashtra Samithi,204525,151117,73.9 %,14435,9.6%
Achampet,82,SC,Mahbubnagar,Guvvala Balaraju,Telangana Rashtra Samithi,204714,146645,71.6 %,11820,8.1%
Kalwakurthy,83,GEN,Mahbubnagar,Challa Vamshichand Reddy,Indian National Congress,199658,160336,80.3 %,32,0.0%
Shadnagar,84,GEN,Mahbubnagar,Anjaiah Yelganamoni,Telangana Rashtra Samithi,193027,154985,80.3 %,17328,11.2%
Kollapur,85,GEN,Mahbubnagar,Jupally Krishna Rao,Telangana Rashtra Samithi,208249,155224,74.5 %,10498,6.8%
Devarakonda,86,ST,Nalgonda,Ravindra Kumar Ramavath,Communist Party Of India,211773,161940,76.5 %,4216,2.6%
Nagarjuna Sagar,87,GEN,Nalgonda,Jana Reddy Kunduru,Indian National Congress,203789,163128,80.0 %,16476,10.1%
Miryalguda,88,GEN,Nalgonda,Bhaskar Rao Nallamothu,Indian National Congress,207157,165189,79.7 %,6054,3.7%
Huzurnagar,89,GEN,Nalgonda,Uttam Kumar Reddy Nalamada,Indian National Congress,220108,179438,81.5 %,23924,13.3%
Kodad,90,GEN,Nalgonda,Padmavathi Reddy Nalamada,Indian National Congress,213227,181326,85.0 %,13374,7.4%
Suryapet,91,GEN,Nalgonda,Guntakandla Jagadish Reddy,Telangana Rashtra Samithi,216099,172701,79.9 %,2219,1.3%
Nalgonda,92,GEN,Nalgonda,Komatireddy Venkat Reddy,Indian National Congress,221836,166194,74.9 %,10547,6.3%
Munugode,93,GEN,Nalgonda,Koosukuntla Prabhakar Reddy,Telangana Rashtra Samithi,209092,171786,82.2 %,38055,22.2%
Bhongir,94,GEN,Nalgonda,Pailla Shekar Reddy,Telangana Rashtra Samithi,186607,159166,85.3 %,15416,9.7%
Nakrekal,95,SC,Nalgonda,Vemula Veeresham,Telangana Rashtra Samithi,225427,179746,79.7 %,2370,1.3%
Thungathurthy,96,SC,Nalgonda,Gadari Kishore Kumar,Telangana Rashtra Samithi,223507,174462,78.1 %,2379,1.4%
Alair,97,GEN,Nalgonda,Gongidi Sunitha,Telangana Rashtra Samithi,202985,174071,85.8 %,31477,18.1%
Jangoan,98,GEN,Warangal,Muthireddy Yadagiri Reddy,Telangana Rashtra Samithi,213869,172291,80.6 %,32695,19.0%
Ghanpur (Station),99,SC,Warangal,Thatikonda Rajaiah,Telangana Rashtra Samithi,222556,179265,80.5 %,58829,32.8%
Palakurthi,100,GEN,Warangal,Dayaker Rao Errabelli,Telugu Desam,205591,175198,85.2 %,4313,2.5%
Dornakal,101,ST,Warangal,D.S. Redya Naik,Indian National Congress,191331,164681,86.1 %,23531,14.3%
Mahabubabad,102,ST,Warangal,Banoth Shankar Nayak,Telangana Rashtra Samithi,216685,175027,80.8 %,9315,5.3%
Narsampet,103,GEN,Warangal,Donthi Madhava Reddy,Independent,205516,181337,88.2 %,18376,10.1%
Parkal,104,GEN,Warangal,Challa Dharma Reddy,Telugu Desam,193398,164220,84.9 %,9108,5.5%
Warangal West,105,GEN,Warangal,Dasyam Vinay Bhasker,Telangana Rashtra Samithi,244544,140772,57.6 %,56304,40.0%
Warangal East,106,GEN,Warangal,Konda Surekha,Telangana Rashtra Samithi,205277,148180,72.2 %,55085,37.2%
Wardhanapet,107,SC,Warangal,Aroori Ramesh,Telangana Rashtra Samithi,228268,177545,77.8 %,86349,48.6%
Bhupalpalle,108,GEN,Warangal,Madhusudana Chary Sirikonda,Telangana Rashtra Samithi,237742,189612,79.8 %,7214,3.8%
Mulug,109,ST,Warangal,Azmeera Chandulal,Telangana Rashtra Samithi,196393,152834,77.8 %,16399,10.7%
Pinapaka,110,ST,Khammam,Payam Venkateswarlu,Yuvajana Sramika Rythu Congress Party,171489,134697,78.5 %,14065,10.4%
Yellandu,111,ST,Khammam,Koram Kanakaiah,Indian National Congress,188793,150738,79.8 %,11507,7.6%
Khammam,112,GEN,Khammam,Ajay Kumar Puvvada,Indian National Congress,264024,185349,70.2 %,5609,3.0%
Palair,113,GEN,Khammam,Ramireddy Venkatareddy,Indian National Congress,196463,177461,90.3 %,21863,12.3%
Madhira,114,SC,Khammam,Bhatti Vikramarka Mallu,Indian National Congress,196917,176950,89.9 %,12329,7.0%
Wyra,115,ST,Khammam,Banoth Madan Lal,Yuvajana Sramika Rythu Congress Party,168079,147011,87.5 %,10583,7.2%
Sathupalli,116,SC,Khammam,Sandra Venkata Veeraiah,Telugu Desam,221715,190265,85.8 %,2485,1.3%
Kothagudem,117,GEN,Khammam,Venkat Rao Jalagam,Telangana Rashtra Samithi,225313,165263,73.3 %,16521,10.0%
Aswaraopeta,118,ST,Khammam,Thati Venkateswarlu,Yuvajana Sramika Rythu Congress Party,167493,143656,85.8 %,930,0.6%
Bhadrachalam,119,ST,Khammam,Sunnam Rajaiah,Communist Party Of India (MARXIST),216740,166049,76.6 %,1815,1.1%
