AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Shirur,252,GEN,N. N. Alias Bapusaheb Thite,Indian National Congress,147166,95922,65.2 %,9740,10.2%
Daund,253,GEN,Kool Subhashrao Baburao,Independent,198687,125399,63.1 %,9788,7.8%
Indapur,254,GEN,Patil Ganapatrao Sitaram,Indian National Congress,174310,117413,67.4 %,33503,28.5%
Baramati,255,GEN,Pawar Sharadchandra Govindrao,Indian National Congress,159402,118950,74.6 %,88223,74.2%
Purandhar,256,GEN,Sursinh Jotyajirao Alias Dada Jadhavrao,Janata Dal,181279,116448,64.2 %,3800,3.3%
Bhor,257,GEN,Anantrao Thopate,Indian National Congress,131702,95246,72.3 %,30224,31.7%
Phaltan,258,GEN,Kadam Suryajirao Alias Chimanrao Shankarrao,Indian National Congress,159171,113618,71.4 %,29705,26.1%
Man,259,SC,Waghmare Dhondiram Ganapati,Independent,167434,100940,60.3 %,2454,2.4%
Khatav,260,GEN,Gudge Mohanrao Pandurang,Indian National Congress,153322,107316,70.0 %,14331,13.4%
Koregaon,261,GEN,Jagtap Shankarrao Chimaji,Indian National Congress,145622,106451,73.1 %,11559,10.9%
Wai,262,GEN,Pisal Madanrao Ganpatrao,Indian National Congress,132131,96104,72.7 %,14967,15.6%
Jaoli,263,GEN,Kadam Genuji Govind,Indian National Congress,159466,104036,65.2 %,25721,24.7%
Satara,264,GEN,Bhonsale Abhayasinh Shahumaharaj,Indian National Congress,170958,118137,69.1 %,36153,30.6%
Patan,265,GEN,Patankar Vikramsinh Ranjitshing,Indian National Congress,144637,107577,74.4 %,22644,21.0%
Karad North,266,GEN,Ashtekar Shyam Alias Janardan Balkrishna,Indian National Congress,172209,113808,66.1 %,30229,26.6%
Karad South,267,GEN,Patil Vilasarao Balkrishan,Indian National Congress,162456,114132,70.3 %,31457,27.6%
Shirala,268,GEN,Deshmukh Shivjirao Bapusaheb,Indian National Congress,154223,114265,74.1 %,23466,20.5%
Walva,269,GEN,Patil Jayant Rajaram,Indian National Congress,169964,136139,80.1 %,32559,23.9%
Bhilwadi Wangi,270,GEN,Dr. Patangrao Shripatrao Kadam,Indian National Congress,157066,119143,75.9 %,14927,12.5%
Sangli,271,GEN,Pawar Sambhaji Hari,Janata Dal,165343,116063,70.2 %,10013,8.6%
Miraj,272,GEN,Patil Sharad Ramgonda,Janata Dal,161210,104661,64.9 %,5563,5.3%
Tasgaon,273,GEN,Patil Raosaheb Ramrao Alias R. R.,Indian National Congress,136139,98811,72.6 %,32555,32.9%
Khanapur Atpadi,274,GEN,Babar Anil Kalajerao,Indian National Congress,162399,110972,68.3 %,25267,22.8%
Kavathe Mahankal,275,GEN,Shendage Shivajirao Krishnaji,Indian National Congress,148015,108290,73.2 %,3488,3.2%
Jat,276,SC,Sanamadikar Umaji Dhanapa,Independent,149308,85688,57.4 %,20575,24.0%
Shirol,277,GEN,Anna Alias Ratnappa Kumbhar,Indian National Congress,175176,136393,77.9 %,19666,14.4%
Ichalkaranji,278,GEN,K. L. Malabade,Communist Party Of India (MARXIST),209200,149123,71.3 %,6154,4.1%
Vadgaon,279,SC,Awale Jayawant Gangaram,Indian National Congress,160687,88621,55.2 %,30314,34.2%
Shahuwadi,280,GEN,Patil Babasaheb Yashwantrao,Shiv Sena,139136,108812,78.2 %,3889,3.6%
Panhala,281,GEN,Yashwant Alias Dada Eknath Patil,Indian National Congress,129763,93080,71.7 %,30984,33.3%
Sangrul,282,GEN,Bondre Shripatrao Shankarrao,Indian National Congress,141597,112951,79.8 %,35147,31.1%
Radhanagari,283,GEN,Patil Shankar Dhondi,Janata Dal,155144,117188,75.5 %,7713,6.6%
Kolhapur,284,GEN,Desai Diliprao Malharrao,Shiv Sena,160866,100533,62.5 %,7607,7.6%
Karvir,285,GEN,D. B. Khanvilkar,Indian National Congress,179626,114787,63.9 %,27013,23.5%
Kagal,286,GEN,Mandalik Sadashiv Dadoba,Indian National Congress,136645,111724,81.8 %,6504,5.8%
Gadhinglaj,287,GEN,Shripatrao Dinkarrao Shinde,Janata Dal,141326,105099,74.4 %,674,0.6%
Chandgad,288,GEN,Patil Narsingrao Gurunath,Indian National Congress,142084,106908,75.2 %,23043,21.6%
