AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Raver,100,GEN,Mahajan Rajaram Ganu,Indian National Congress,161865,116732,72.1 %,6468,5.5%
Edlabad,101,GEN,Eknath Ganapat Khadse,Bharatiya Janta Party,174341,126708,72.7 %,25056,19.8%
Malkapur,102,GEN,Sancheti Chainsukh Madanlal,Bharatiya Janta Party,160068,118675,74.1 %,16846,14.2%
Buldhana,103,GEN,Sawale Drupatrao Bhagwanrao,Indian National Congress,187980,135087,71.9 %,7290,5.4%
Chikhli,104,GEN,Khedekar Rekha Purushottam,Bharatiya Janta Party,179256,125850,70.2 %,8261,6.6%
Sindkhedraja,105,GEN,Dr. Shingne Rajendra Bhaskarrao,Nationalist Congress Party,179262,129644,72.3 %,19390,15.0%
Mehkar,106,GEN,Jadhao Prataprao Ganpatrao,Shiv Sena,161575,121564,75.2 %,34531,28.4%
Khamgaon,107,GEN,Sananda Dilip Kumar Gokulchand,Indian National Congress,192935,140645,72.9 %,12331,8.8%
Jalamb,108,GEN,Ingle Krushnarao Ganpatrao,Indian National Congress,167987,112698,67.1 %,5356,4.8%
Akot,109,GEN,Bodkhe Ramdas Maniram,Bharipa Bahujan Mahasangh,169573,106484,62.8 %,9491,8.9%
Borgaon Manju,110,GEN,Dr. Bhande Dashrath Motiram,Bharipa Bahujan Mahasangh,229374,133208,58.1 %,11390,8.6%
Akola,111,GEN,Govardhan Mangilal Sharma,Bharatiya Janta Party,207147,115507,55.8 %,2515,2.2%
Balapur,112,GEN,Tayade Laxmanrao Babuji,Indian National Congress,176716,109425,61.9 %,10852,9.9%
Medshi,113,GEN,Vijay Tulshiramji Jadhao,Bharatiya Janta Party,154539,101547,65.7 %,6263,6.2%
Washim,114,SC,Prof. Shikhre Yadavrao Punjaji,Bharatiya Janta Party,172423,110932,64.3 %,16270,14.7%
Mangrulpir,115,GEN,Subhash Pandharinath Thakare,Nationalist Congress Party,175981,113165,64.3 %,3577,3.2%
Murtajapur,116,GEN,Dhotre Sanjay Shamrao,Bharatiya Janta Party,169395,93389,55.1 %,4700,5.0%
Karanja,117,GEN,Babasaheb Dhabekar,Indian National Congress,157062,97030,61.8 %,2881,3.0%
Daryapur,118,GEN,Bharsakale Prakash Gunwantrao,Shiv Sena,158462,107265,67.7 %,12654,11.8%
