AC Name,AC No.,Type,Winning Candidate,Party,Total Electors,Total Votes,Poll%,Margin,Margin %
Malad,43,GEN,Gajanan Kirtikar,Shiv Sena,586916,294959,50.3 %,13790,4.7%
Kandivali,44,GEN,P. U. Mehta,Indian National Congress,499198,221323,44.3 %,14120,6.4%
Borivali,45,GEN,Gopal Shetty,Bharatiya Janta Party,599541,290257,48.4 %,52273,18.0%
Trombay,46,GEN,Abrahani Yusuf Mohamed Hussain,Indian National Congress,488949,219804,45.0 %,43728,19.9%
Chembur,47,GEN,Chandrakant Handore,Indian National Congress,232822,117173,50.3 %,2450,2.1%
Nehrunagar,48,GEN,Nawab Malik,Nationalist Congress Party,228462,117313,51.3 %,30261,25.8%
Kurla,49,GEN,Khan Mohd.Arif (NASEEM),Indian National Congress,498470,216067,43.3 %,42493,19.7%
Ghatkopar,50,GEN,Prakash Mehta,Bharatiya Janta Party,219325,112268,51.2 %,39689,35.4%
Bhandup,51,GEN,Sanjay Dina Patil,Nationalist Congress Party,333853,176941,53.0 %,5680,3.2%
Mulund,52,GEN,Sardar Tara Singh,Bharatiya Janta Party,353744,170425,48.2 %,20758,12.2%
Thane,53,GEN,Eknath Shinde,Shiv Sena,443140,233653,52.7 %,37178,15.9%
Belapur,54,GEN,Ganesh Naik,Nationalist Congress Party,1281680,590593,46.1 %,118276,20.0%
Ulhasnagar,55,GEN,Suresh(PAPPU) BUDHARMAL KALANI,Republican Party Of India (A),390065,146270,37.5 %,22271,15.2%
Ambernath,56,GEN,Kathore Kisan Shankar,Nationalist Congress Party,545810,251591,46.1 %,8093,3.2%
Kalyan,57,GEN,Patil Harishchandra Kacharu,Bharatiya Janta Party,567938,216142,38.1 %,18261,8.4%
Murbad,58,GEN,Gotiram Padu Pawar,Nationalist Congress Party,195301,143414,73.4 %,17065,11.9%
Wada,59,ST,Savara Vishnu Rama,Bharatiya Janta Party,319162,164072,51.4 %,34090,20.8%
Bhiwandi,60,GEN,Yogesh Ramesh Patil,Shiv Sena,481177,262338,54.5 %,40094,15.3%
